evaluation_id,run_id,step,candidate_id,cr,ci,model_id,driver,degree,channel,alpha,max_iter,score,pearson01,spearman01,mae01,gradient01,spectral01,autocorrelation01,entropy,anisotropy,quantization_index,compression_ratio,escaped_fraction,runtime_ms,accepted,is_best,seed,timestamp,metrics_json
1996,run_1789774700_1967,0,2237,-0.06495932863477627,-0.06431925370846292,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.718705,0.661564,0.890011,0.62761,0.529609,0.775577,0.865955,0.049983,0.065883,0.451111,0.036667,0.968889,4.1,0,0,,2026-09-19T02:39:09,
1997,run_1789774700_1967,0,2238,0.490251634480835,-0.8301868190857538,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.839467,0.890306,0.882384,0.599316,0.727925,0.904439,0.99854,0.0,0.032704,0.631111,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
1998,run_1789774700_1967,0,2239,-0.36255706802702425,1.1444369893778752,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.788488,0.811983,0.84277,0.60221,0.576675,0.884626,0.996999,0.003127,0.043295,0.476667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
1999,run_1789774700_1967,0,2240,-0.5838890473048195,-0.6267586239305546,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.771132,0.747196,0.855676,0.618396,0.551043,0.885057,0.985383,0.141181,0.051079,0.388889,0.118889,1.0,3.9,0,0,,2026-09-19T02:39:09,
2000,run_1789774700_1967,0,2241,0.14523259101450514,-0.7613848757897985,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.822615,0.878267,0.87807,0.600707,0.634796,0.907827,0.998921,0.0,0.086597,0.532222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2001,run_1789774700_1967,0,2242,0.48029058295694016,0.23398065323019224,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.850809,0.908529,0.894558,0.599819,0.750664,0.914161,0.99864,0.0,0.032498,0.576667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2002,run_1789774700_1967,0,2243,-0.27616886791477224,-0.6797056088241564,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.730946,0.661763,0.871831,0.607989,0.523129,0.837455,0.929634,0.037282,0.046301,0.44,0.036667,1.0,3.9,0,0,,2026-09-19T02:39:09,
2003,run_1789774700_1967,0,2244,0.3701774147981276,-0.07272630922648293,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.844026,0.906579,0.893896,0.600345,0.707774,0.91517,0.998689,0.0,0.051035,0.548889,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2004,run_1789774700_1967,0,2245,0.6908591710006413,0.37051907849215304,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.844364,0.899983,0.892559,0.599095,0.732233,0.907096,0.998141,0.0,0.02712,0.647778,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:09,
2005,run_1789774700_1967,0,2246,-1.437463167896394,0.02205587547190402,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.60258,0.479822,0.633898,0.637046,0.44315,0.504184,0.999217,0.386904,0.013872,0.251111,0.356667,1.0,4.6,0,0,,2026-09-19T02:39:09,
2006,run_1789774700_1967,0,2247,0.5151691584770361,0.7212033436978136,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.84149,0.894292,0.884499,0.599351,0.730681,0.906361,0.998553,0.0,0.032329,0.621111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2007,run_1789774700_1967,0,2248,0.8714056988935099,0.33612407513789466,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.834452,0.889221,0.88481,0.598666,0.703079,0.897031,0.997395,0.0,0.017379,0.712222,0.001111,1.0,4.4,0,0,,2026-09-19T02:39:09,
2008,run_1789774700_1967,0,2249,0.9109448461892655,-1.0696428719937319,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.812467,0.852903,0.853153,0.598275,0.675496,0.871353,0.996665,0.0,0.011163,0.846667,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2009,run_1789774700_1967,0,2250,-0.15901080853993044,0.13294190027712993,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.753727,0.710857,0.888125,0.647768,0.544638,0.813216,0.946341,0.078517,0.059996,0.436667,0.045556,0.943333,4.0,0,0,,2026-09-19T02:39:09,
2010,run_1789774700_1967,0,2251,-1.1354568634596744,-0.8011537244984985,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.723607,0.699577,0.749283,0.610988,0.548041,0.752012,0.997765,0.016418,0.00886,0.325556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2011,run_1789774700_1967,0,2252,-0.9352106083576828,-0.4839805476605644,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.722952,0.6985,0.774775,0.625387,0.510037,0.74775,0.997568,0.216358,0.008307,0.326667,0.147778,1.0,4.2,0,0,,2026-09-19T02:39:09,
2012,run_1789774700_1967,0,2253,0.7359893020785129,0.5402665303416747,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.839461,0.893242,0.887924,0.598893,0.720638,0.902327,0.997884,0.0,0.023318,0.675556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2013,run_1789774700_1967,0,2254,-0.6760656213425412,0.54821586527328,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.776401,0.76557,0.84035,0.636412,0.567771,0.86265,0.992874,0.228761,0.017897,0.363333,0.221111,1.0,4.0,0,0,,2026-09-19T02:39:09,
2014,run_1789774700_1967,0,2255,0.6261528943150276,-0.5822081117379001,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.84284,0.896765,0.889374,0.599154,0.731202,0.906326,0.998269,0.0,0.029275,0.642222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2015,run_1789774700_1967,0,2256,-1.2334830238155934,-1.0197378932626522,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.693271,0.657142,0.716863,0.607676,0.493379,0.711051,0.997599,0.003127,0.008381,0.347778,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:09,
2016,run_1789774700_1967,0,2257,0.46983242942320436,0.12907123018696676,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.850633,0.909154,0.894681,0.5999,0.747857,0.914512,0.998679,0.0,0.033954,0.572222,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2017,run_1789774700_1967,0,2258,0.4640127670954044,-1.1912205290398032,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.823376,0.866504,0.861267,0.598958,0.697503,0.888963,0.998307,0.0,0.029885,0.68,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2018,run_1789774700_1967,0,2259,0.08097503833818909,0.7586949599889625,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.791704,0.809,0.877057,0.601174,0.553035,0.900966,0.99746,0.005697,0.07629,0.518889,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2019,run_1789774700_1967,0,2260,-1.191519916380287,-0.44268905547626114,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.678017,0.628911,0.705073,0.618119,0.479697,0.671164,0.997874,0.06991,0.008886,0.293333,0.018889,1.0,4.7,0,0,,2026-09-19T02:39:09,
2020,run_1789774700_1967,0,2261,-1.1502972052179259,-0.06526814788521307,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.638894,0.562668,0.708876,0.571955,0.443726,0.59874,0.998218,0.267601,0.018708,0.338889,0.13,0.661111,4.5,0,0,,2026-09-19T02:39:09,
2021,run_1789774700_1967,0,2262,0.2540430893065455,-0.15381700755742944,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.818732,0.875009,0.892434,0.601019,0.594935,0.912989,0.99849,0.0,0.127862,0.521111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2022,run_1789774700_1967,0,2263,-0.44176121341694774,-0.6974753200256313,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.768844,0.746186,0.86452,0.60895,0.544889,0.882774,0.980853,0.066524,0.040165,0.412222,0.058889,1.0,3.9,0,0,,2026-09-19T02:39:09,
2023,run_1789774700_1967,0,2264,0.4739794233858379,0.550574327347118,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.847071,0.902013,0.889866,0.599637,0.744645,0.910991,0.998648,0.0,0.029479,0.597778,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2024,run_1789774700_1967,0,2265,-1.23577398353427,0.9104816782019036,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.704737,0.67127,0.721865,0.60908,0.525628,0.724611,0.998279,0.005697,0.010681,0.331111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2025,run_1789774700_1967,0,2266,0.5122025132811934,0.2936782977117738,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.849962,0.906928,0.893852,0.599677,0.749795,0.912996,0.998549,0.0,0.029428,0.588889,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:09,
2026,run_1789774700_1967,0,2267,0.9147684987486668,-1.0148413158684013,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.812378,0.85342,0.853098,0.598309,0.674434,0.870968,0.99668,0.0,0.01109,0.841111,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:09,
2027,run_1789774700_1967,0,2268,-1.2589907831246,0.24896689638409697,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.632886,0.533527,0.677504,0.627338,0.451155,0.578379,0.995652,0.286059,0.030255,0.273333,0.214444,1.0,3.9,0,0,,2026-09-19T02:39:09,
2028,run_1789774700_1967,0,2269,-0.019563870127798033,0.4072551141503147,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.6849,0.61661,0.884983,0.613201,0.516739,0.746672,0.776721,0.031226,0.095751,0.468889,0.027778,0.986667,3.9,0,0,,2026-09-19T02:39:09,
2029,run_1789774700_1967,0,2270,0.9395159188411593,-0.336613088940514,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.82708,0.881262,0.87719,0.598538,0.682155,0.890212,0.997003,0.0,0.013305,0.746667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2030,run_1789774700_1967,0,2271,-0.37858709051742045,-1.157111116908409,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.793281,0.822055,0.840684,0.602179,0.592677,0.885071,0.997838,0.0,0.050598,0.474444,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2031,run_1789774700_1967,0,2272,-0.4061644173573473,0.95527284922034,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.787789,0.804514,0.851369,0.603732,0.566687,0.892908,0.996372,0.008058,0.028276,0.446667,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:09,
2032,run_1789774700_1967,0,2273,-0.33493709832679075,-0.958629980574977,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.796219,0.824917,0.854872,0.603048,0.584741,0.893902,0.996701,0.005697,0.042808,0.455556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2033,run_1789774700_1967,0,2274,0.14503188153386848,-0.7195502606268125,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.814441,0.866213,0.879708,0.600824,0.599132,0.907535,0.998722,0.0,0.101972,0.525556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2034,run_1789774700_1967,0,2275,-0.31919687533689767,-0.24144653176041897,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.809752,0.814841,0.883085,0.701658,0.584328,0.883214,0.987993,0.139353,0.058997,0.408889,0.05,0.874444,4.1,0,0,,2026-09-19T02:39:09,
2035,run_1789774700_1967,0,2276,-0.5881403862746559,1.049696036992337,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.784483,0.802295,0.833967,0.604241,0.576512,0.880516,0.997493,0.010281,0.025229,0.428889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2036,run_1789774700_1967,0,2277,-0.618358867615979,-0.3050590881702644,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.789057,0.78988,0.838593,0.701596,0.580647,0.826657,0.996418,0.234632,0.014201,0.362222,0.076667,0.691111,4.6,0,0,,2026-09-19T02:39:09,
2037,run_1789774700_1967,0,2278,-0.02504557039298505,-0.37483656442891056,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.696426,0.625988,0.885457,0.615885,0.518572,0.743405,0.836203,0.030573,0.095885,0.467778,0.032222,0.983333,3.9,0,0,,2026-09-19T02:39:09,
2038,run_1789774700_1967,0,2279,0.6054832899407709,-0.4304549425065721,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.84673,0.902343,0.89335,0.599312,0.739911,0.909978,0.998407,0.0,0.030682,0.623333,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2039,run_1789774700_1967,0,2280,-0.3790326236130994,0.2952995098408644,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.820145,0.833521,0.879608,0.714627,0.596696,0.892547,0.994952,0.154825,0.049792,0.402222,0.05,0.851111,4.2,0,0,,2026-09-19T02:39:09,
2040,run_1789774700_1967,0,2281,-1.4277249364423752,0.6975491476774316,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.651999,0.585453,0.663206,0.61118,0.472313,0.625919,0.998286,0.005697,0.009147,0.286667,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:09,
2041,run_1789774700_1967,0,2282,-0.8940268339149455,-0.7382198752718174,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.761545,0.759726,0.805236,0.612045,0.563222,0.832291,0.99796,0.055824,0.012985,0.351111,0.018889,1.0,3.9,0,0,,2026-09-19T02:39:09,
2042,run_1789774700_1967,0,2283,0.02336106316605746,0.9804793053490346,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.807721,0.852466,0.866524,0.600794,0.59706,0.900996,0.998655,0.0,0.096929,0.53,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2043,run_1789774700_1967,0,2284,0.3046877129226364,-0.6021243220349609,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.839407,0.898087,0.885924,0.600218,0.702586,0.911693,0.998814,0.0,0.050903,0.553333,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:09,
2044,run_1789774700_1967,0,2285,-1.2308912336056466e-05,0.6450067692009505,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.715794,0.627808,0.879097,0.602923,0.514329,0.819563,0.909701,0.011948,0.090662,0.493333,0.01,1.0,3.8,0,0,,2026-09-19T02:39:09,
2045,run_1789774700_1967,0,2286,-1.2963827841240534,-1.1393419018398614,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.693238,0.657402,0.70488,0.606138,0.50277,0.715531,0.996599,0.0,0.014167,0.36,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:09,
2046,run_1789774700_1967,0,2287,0.04006986250089639,-0.6950911758269518,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.788302,0.803108,0.87809,0.601657,0.551468,0.891306,0.994311,0.008058,0.104961,0.504444,0.005556,1.0,3.8,0,0,,2026-09-19T02:39:09,
2047,run_1789774700_1967,0,2288,0.6791424184946928,-0.23965032912566464,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.846955,0.903516,0.895398,0.599176,0.738024,0.909677,0.998235,0.0,0.028468,0.637778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2048,run_1789774700_1967,0,2289,0.5476025757785186,-0.21200357912669987,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.850789,0.907822,0.894701,0.599592,0.752801,0.913198,0.9986,0.0,0.027011,0.595556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2049,run_1789774700_1967,0,2290,0.5495583689266832,0.3996782532740688,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.848512,0.904257,0.892246,0.599495,0.748219,0.911153,0.998536,0.0,0.026134,0.604444,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:09,
2050,run_1789774700_1967,0,2291,-0.9150612311161399,0.5523156908605544,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.736766,0.724123,0.787255,0.620214,0.52474,0.775158,0.997535,0.172259,0.012477,0.332222,0.072222,1.0,4.0,0,0,,2026-09-19T02:39:09,
2051,run_1789774700_1967,0,2292,0.05052959375515842,-1.145105562674294,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.815358,0.862462,0.858633,0.600214,0.641707,0.898608,0.999118,0.0,0.076409,0.558889,0.001111,1.0,4.3,0,0,,2026-09-19T02:39:09,
2052,run_1789774700_1967,0,2293,0.6622012840265747,-0.4194633790090688,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.845771,0.901149,0.89366,0.599149,0.736775,0.908734,0.998239,0.0,0.028515,0.64,0.001111,1.0,4.9,0,0,,2026-09-19T02:39:09,
2053,run_1789774700_1967,0,2294,-1.4335983714941798,-0.17179488014272515,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.609657,0.504404,0.639028,0.627351,0.424495,0.53368,0.999156,0.259565,0.019279,0.253333,0.138889,1.0,4.3,0,0,,2026-09-19T02:39:09,
2054,run_1789774700_1967,0,2295,0.3062482953692285,0.23434691183661793,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.834471,0.89885,0.892462,0.600617,0.658561,0.914593,0.998824,0.0,0.073262,0.538889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:09,
2055,run_1789774700_1967,0,2296,0.23114188387051082,0.7282209505257262,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.829865,0.888303,0.880721,0.600355,0.662488,0.909468,0.998892,0.0,0.068455,0.546667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2056,run_1789774700_1967,0,2297,0.47786547364937637,0.5413556929560981,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.847284,0.902293,0.89014,0.599631,0.745239,0.911088,0.99864,0.0,0.029305,0.597778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2057,run_1789774700_1967,0,2298,-0.7221670975723413,-0.8145428569097002,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.782184,0.793447,0.833492,0.608778,0.574837,0.878185,0.996855,0.036909,0.027428,0.382222,0.01,1.0,3.9,0,0,,2026-09-19T02:39:10,
2058,run_1789774700_1967,0,2299,0.277215557860534,-0.8724864552439198,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.83629,0.889132,0.876905,0.599919,0.71061,0.907033,0.998911,0.0,0.044668,0.573333,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:10,
2059,run_1789774700_1967,0,2300,-0.6665975367600441,-0.5912140840359883,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.770592,0.749849,0.842515,0.628383,0.557756,0.870704,0.988174,0.202803,0.019544,0.37,0.178889,1.0,3.9,0,0,,2026-09-19T02:39:10,
2060,run_1789774700_1967,0,2301,-0.2268881971715455,-0.27845406533651995,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.760952,0.72456,0.884966,0.654152,0.548849,0.824195,0.953255,0.08621,0.063206,0.426667,0.045556,0.935556,4.2,0,0,,2026-09-19T02:39:10,
2061,run_1789774700_1967,0,2302,-1.2028661407277168,0.5559964738826182,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.680513,0.6305,0.710427,0.615794,0.487697,0.674564,0.997438,0.046013,0.012079,0.298889,0.01,1.0,3.9,0,0,,2026-09-19T02:39:10,
2062,run_1789774700_1967,0,2303,-0.4235877610267491,-0.16923699732308606,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.83966,0.865502,0.874545,0.740364,0.636415,0.904186,0.99972,0.190042,0.030622,0.39,0.05,0.78,4.2,0,0,,2026-09-19T02:39:10,
2063,run_1789774700_1967,0,2304,0.7515803666971381,-0.7725733436034341,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.830141,0.881016,0.876577,0.598718,0.699104,0.893876,0.997635,0.0,0.020032,0.708889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2064,run_1789774700_1967,0,2305,-1.2778194868699515,0.351534855720919,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.653394,0.58468,0.679267,0.619295,0.460649,0.624391,0.997888,0.101508,0.016209,0.278889,0.05,1.0,3.9,0,0,,2026-09-19T02:39:10,
2065,run_1789774700_1967,0,2306,-0.026858398165912734,0.3876038506357491,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.696064,0.627537,0.885307,0.61613,0.519251,0.740414,0.833432,0.030573,0.105539,0.466667,0.027778,0.983333,4.0,0,0,,2026-09-19T02:39:10,
2066,run_1789774700_1967,0,2307,0.613032241807371,0.6065207937616572,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.84282,0.896611,0.888941,0.599172,0.731559,0.906455,0.998319,0.0,0.02985,0.641111,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2067,run_1789774700_1967,0,2308,-0.0028514296047403853,-1.052594981181035,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.806725,0.850241,0.861988,0.600707,0.600072,0.899567,0.998763,0.0,0.098248,0.532222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:10,
2068,run_1789774700_1967,0,2309,-0.5666551715571206,0.8772057536160773,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.781715,0.787336,0.846581,0.606336,0.561319,0.889253,0.995717,0.035313,0.034433,0.41,0.005556,1.0,3.9,0,0,,2026-09-19T02:39:10,
2069,run_1789774700_1967,0,2310,-1.3325434159018112,-0.3867731784613593,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.645905,0.570213,0.668283,0.618116,0.465467,0.605993,0.99782,0.087509,0.015702,0.272222,0.032222,1.0,3.9,0,0,,2026-09-19T02:39:10,
2070,run_1789774700_1967,0,2311,-1.1218333961489506,-0.32930785021933495,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.694642,0.654449,0.722683,0.623276,0.496401,0.699879,0.99796,0.161582,0.02447,0.293333,0.067778,1.0,4.2,0,0,,2026-09-19T02:39:10,
2071,run_1789774700_1967,0,2312,-1.3838987049347884,-0.9640704331425357,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.681359,0.639999,0.68628,0.607701,0.490772,0.693103,0.997872,0.0,0.008926,0.326667,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:10,
2072,run_1789774700_1967,0,2313,-0.031346455974524234,-0.36372978707765935,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.696732,0.626456,0.885418,0.615992,0.518662,0.743841,0.836875,0.033693,0.096343,0.465556,0.032222,0.983333,4.0,0,0,,2026-09-19T02:39:10,
2073,run_1789774700_1967,0,2314,0.19749546494759596,0.43252148864746354,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.819037,0.875251,0.888043,0.601065,0.603734,0.910021,0.998633,0.0,0.113619,0.516667,0.001111,1.0,4.4,0,0,,2026-09-19T02:39:10,
2074,run_1789774700_1967,0,2315,-0.8290993651915786,0.5441114106489158,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.737854,0.721601,0.799268,0.624645,0.519564,0.7765,0.996385,0.224698,0.00945,0.341111,0.156667,1.0,4.6,0,0,,2026-09-19T02:39:10,
2075,run_1789774700_1967,0,2316,-1.1138243117199615,-0.2737214866486687,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.689228,0.629501,0.722517,0.627329,0.502108,0.697083,0.99665,0.257088,0.014538,0.294444,0.112222,1.0,4.9,0,0,,2026-09-19T02:39:10,
2076,run_1789774700_1967,0,2317,0.44843306841302266,-0.20492925201523104,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.849313,0.90805,0.893911,0.599955,0.742131,0.914089,0.998583,0.0,0.035823,0.568889,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:10,
2077,run_1789774700_1967,0,2318,-1.3828245953091414,0.8905356206971022,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.680215,0.634793,0.686117,0.608652,0.499242,0.684844,0.997923,0.003127,0.012486,0.315556,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:10,
2078,run_1789774700_1967,0,2319,-0.8285228612811446,1.152754085381143,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.771631,0.783776,0.803114,0.604567,0.580116,0.851507,0.99861,0.003127,0.014975,0.404444,0.001111,1.0,4.2,0,0,,2026-09-19T02:39:10,
2079,run_1789774700_1967,0,2320,0.964376747152794,0.4893874834545757,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.814209,0.865786,0.860131,0.598475,0.652274,0.877328,0.996874,0.0,0.011771,0.785556,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2080,run_1789774700_1967,0,2321,0.8007043944120991,-0.9069244511606691,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.810893,0.859093,0.852934,0.59857,0.649461,0.875867,0.997302,0.0,0.01602,0.772222,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2081,run_1789774700_1967,0,2322,-0.03801726853416332,1.0773415342948407,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.795612,0.826517,0.859546,0.600834,0.572659,0.895507,0.998006,0.003127,0.071436,0.527778,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2082,run_1789774700_1967,0,2323,-0.17110587746715678,0.9945402966708945,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.804187,0.841657,0.859635,0.601775,0.604511,0.894881,0.997683,0.0,0.077071,0.493333,0.001111,1.0,4.0,0,0,,2026-09-19T02:39:10,
2083,run_1789774700_1967,0,2324,0.3435505163020096,0.4338002562591783,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.842151,0.902514,0.889738,0.600246,0.708221,0.913201,0.998746,0.0,0.049784,0.551111,0.001111,1.0,4.1,0,0,,2026-09-19T02:39:10,
2084,run_1789774700_1967,0,2325,-1.014692419963887,-0.412900158050745,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.720105,0.691241,0.765669,0.625671,0.521143,0.738721,0.997426,0.220215,0.010317,0.313333,0.072222,1.0,4.2,0,0,,2026-09-19T02:39:10,
2085,run_1789774700_1967,0,2326,-0.019857193626297676,-0.8474862347628827,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.808868,0.85198,0.871047,0.601418,0.601589,0.900409,0.998021,0.0,0.102351,0.505556,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:10,
2086,run_1789774700_1967,0,2327,-0.8549112860899014,1.023882365632436,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.774368,0.789411,0.805372,0.606059,0.584669,0.852081,0.99859,0.003127,0.016377,0.388889,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2087,run_1789774700_1967,0,2328,0.41892461957579963,-0.5875377169569258,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.845313,0.900896,0.887261,0.599784,0.737216,0.910954,0.998715,0.0,0.034401,0.582222,0.001111,1.0,3.8,0,0,,2026-09-19T02:39:10,
2088,run_1789774700_1967,0,2329,-1.2982586611986027,-0.8349638076661186,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.692699,0.65091,0.706977,0.6099,0.517056,0.701044,0.998163,0.003127,0.009815,0.316667,0.001111,1.0,3.9,0,0,,2026-09-19T02:39:10,
2089,run_1789774700_1967,0,2330,-0.9008971856620074,-0.365029676619824,V1_INV_PI,V1_INV_PI,2,0,1.0,200,0.734672,0.70821,0.786325,0.645435,0.536475,0.751538,0.997689,0.323677,0.009422,0.326667,0.154444,1.0,5.4,0,0,,2026-09-19T02:39:10,
